"","t53","t87","t88","t24","t16","t82","t83","t65","t66","t21","t19","t17","t6","t49","t67","t68","t43","t99","t100","t39","t14","t23","t7","t27","t91","t92","t72","t73","t38","t74","t25","t2","t9","t15","t26","t37","t57","t58","t75","t76","t61","t62","t97","t98","t54","t69","t70","t36","t48","t55","t56","t41","t42","t52","t12","t13","t4","t5","t1","t30","t31","t29","t89","t90","t11","t93","t94","t32","t59","t84","t85","t79","t80","t33","t34","t86","t60","t71","t81","t44","t45","t35","t77","t78","t40","t50","t51","t20","t46","t47","t10","t28","t95","t96","t22","t18","t63","t64","t3","t8"
"t53",0,1.77110648785,1.77110648785,1.7711064878,2.4895421953,2.4895421953,2.4895421953,3.4317612494,3.4317612494,3.4317612497,3.4317612497,6.1826376267,6.1826376267,6.182637626,6.18263762601,6.18263762601,6.1826376264,6.18263762641681,6.18263762641681,6.1826376264,6.1826376264,7.8595489628,7.8595489631,7.8595489634,7.85954896342,7.85954896342,7.8595489633,7.8595489633,7.8595489633,7.8595489633,7.8595489633,7.8595489628,7.85954896355,7.85954896315,7.85954896305,7.85954896305,7.85954896305,7.85954896305,7.85954896305,7.85954896305,7.85954896285,7.85954896285,7.859548962854,7.859548962854,7.85954896285,7.8595489626,7.8595489626,7.85954896311,7.85954896311,7.85954896316,7.85954896316,7.85954896311,7.85954896311,7.85954896311,7.85954896261,7.85954896261,7.85954896311,7.8595489634,7.8595489629,11.41529963644,11.41529963644,11.41529963654,11.41529963653,11.41529963653,11.4152996362,11.415299636756,11.415299636756,11.4152996365,11.4152996365,11.41529963651,11.41529963651,11.4152996365,11.4152996365,11.415299636,11.415299636,11.415299636,11.415299636,11.4152996359,11.4152996359,11.4152996365,11.4152996365,11.41529963646,11.41529963644,11.41529963644,11.41529963644,11.4152996365,11.4152996365,11.4152996365,11.4152996366,11.4152996366,11.4152996365,11.4152996368,11.415299636826,11.415299636826,11.41529963676,11.41529963675,11.4152996371,11.4152996371,11.4152996374,11.4152996374
"t87",1.77110648785,0,0.0768898775,1.17721388205,2.48954219535,2.48954219535,2.48954219535,3.43176124945,3.43176124945,3.43176124975,3.43176124975,6.18263762675,6.18263762675,6.18263762605,6.18263762606,6.18263762606,6.18263762645,6.18263762646681,6.18263762646681,6.18263762645,6.18263762645,7.85954896285,7.85954896315,7.85954896345,7.85954896347,7.85954896347,7.85954896335,7.85954896335,7.85954896335,7.85954896335,7.85954896335,7.85954896285,7.8595489636,7.8595489632,7.8595489631,7.8595489631,7.8595489631,7.8595489631,7.8595489631,7.8595489631,7.8595489629,7.8595489629,7.859548962904,7.859548962904,7.8595489629,7.85954896265,7.85954896265,7.85954896316,7.85954896316,7.85954896321,7.85954896321,7.85954896316,7.85954896316,7.85954896316,7.85954896266,7.85954896266,7.85954896316,7.85954896345,7.85954896295,11.41529963649,11.41529963649,11.41529963659,11.41529963658,11.41529963658,11.41529963625,11.415299636806,11.415299636806,11.41529963655,11.41529963655,11.41529963656,11.41529963656,11.41529963655,11.41529963655,11.41529963605,11.41529963605,11.41529963605,11.41529963605,11.41529963595,11.41529963595,11.41529963655,11.41529963655,11.41529963651,11.41529963649,11.41529963649,11.41529963649,11.41529963655,11.41529963655,11.41529963655,11.41529963665,11.41529963665,11.41529963655,11.41529963685,11.415299636876,11.415299636876,11.41529963681,11.4152996368,11.41529963715,11.41529963715,11.41529963745,11.41529963745
"t88",1.77110648785,0.0768898775,0,1.17721388205,2.48954219535,2.48954219535,2.48954219535,3.43176124945,3.43176124945,3.43176124975,3.43176124975,6.18263762675,6.18263762675,6.18263762605,6.18263762606,6.18263762606,6.18263762645,6.18263762646681,6.18263762646681,6.18263762645,6.18263762645,7.85954896285,7.85954896315,7.85954896345,7.85954896347,7.85954896347,7.85954896335,7.85954896335,7.85954896335,7.85954896335,7.85954896335,7.85954896285,7.8595489636,7.8595489632,7.8595489631,7.8595489631,7.8595489631,7.8595489631,7.8595489631,7.8595489631,7.8595489629,7.8595489629,7.859548962904,7.859548962904,7.8595489629,7.85954896265,7.85954896265,7.85954896316,7.85954896316,7.85954896321,7.85954896321,7.85954896316,7.85954896316,7.85954896316,7.85954896266,7.85954896266,7.85954896316,7.85954896345,7.85954896295,11.41529963649,11.41529963649,11.41529963659,11.41529963658,11.41529963658,11.41529963625,11.415299636806,11.415299636806,11.41529963655,11.41529963655,11.41529963656,11.41529963656,11.41529963655,11.41529963655,11.41529963605,11.41529963605,11.41529963605,11.41529963605,11.41529963595,11.41529963595,11.41529963655,11.41529963655,11.41529963651,11.41529963649,11.41529963649,11.41529963649,11.41529963655,11.41529963655,11.41529963655,11.41529963665,11.41529963665,11.41529963655,11.41529963685,11.415299636876,11.415299636876,11.41529963681,11.4152996368,11.41529963715,11.41529963715,11.41529963745,11.41529963745
"t24",1.7711064878,1.17721388205,1.17721388205,0,2.4895421953,2.4895421953,2.4895421953,3.4317612494,3.4317612494,3.4317612497,3.4317612497,6.1826376267,6.1826376267,6.182637626,6.18263762601,6.18263762601,6.1826376264,6.18263762641681,6.18263762641681,6.1826376264,6.1826376264,7.8595489628,7.8595489631,7.8595489634,7.85954896342,7.85954896342,7.8595489633,7.8595489633,7.8595489633,7.8595489633,7.8595489633,7.8595489628,7.85954896355,7.85954896315,7.85954896305,7.85954896305,7.85954896305,7.85954896305,7.85954896305,7.85954896305,7.85954896285,7.85954896285,7.859548962854,7.859548962854,7.85954896285,7.8595489626,7.8595489626,7.85954896311,7.85954896311,7.85954896316,7.85954896316,7.85954896311,7.85954896311,7.85954896311,7.85954896261,7.85954896261,7.85954896311,7.8595489634,7.8595489629,11.41529963644,11.41529963644,11.41529963654,11.41529963653,11.41529963653,11.4152996362,11.415299636756,11.415299636756,11.4152996365,11.4152996365,11.41529963651,11.41529963651,11.4152996365,11.4152996365,11.415299636,11.415299636,11.415299636,11.415299636,11.4152996359,11.4152996359,11.4152996365,11.4152996365,11.41529963646,11.41529963644,11.41529963644,11.41529963644,11.4152996365,11.4152996365,11.4152996365,11.4152996366,11.4152996366,11.4152996365,11.4152996368,11.415299636826,11.415299636826,11.41529963676,11.41529963675,11.4152996371,11.4152996371,11.4152996374,11.4152996374
"t16",2.4895421953,2.48954219535,2.48954219535,2.4895421953,0,1.581818938,1.581818938,3.4317612493,3.4317612493,3.4317612496,3.4317612496,6.1826376266,6.1826376266,6.1826376259,6.18263762591,6.18263762591,6.1826376263,6.18263762631681,6.18263762631681,6.1826376263,6.1826376263,7.8595489627,7.859548963,7.8595489633,7.85954896332,7.85954896332,7.8595489632,7.8595489632,7.8595489632,7.8595489632,7.8595489632,7.8595489627,7.85954896345,7.85954896305,7.85954896295,7.85954896295,7.85954896295,7.85954896295,7.85954896295,7.85954896295,7.85954896275,7.85954896275,7.859548962754,7.859548962754,7.85954896275,7.8595489625,7.8595489625,7.85954896301,7.85954896301,7.85954896306,7.85954896306,7.85954896301,7.85954896301,7.85954896301,7.85954896251,7.85954896251,7.85954896301,7.8595489633,7.8595489628,11.41529963634,11.41529963634,11.41529963644,11.41529963643,11.41529963643,11.4152996361,11.415299636656,11.415299636656,11.4152996364,11.4152996364,11.41529963641,11.41529963641,11.4152996364,11.4152996364,11.4152996359,11.4152996359,11.4152996359,11.4152996359,11.4152996358,11.4152996358,11.4152996364,11.4152996364,11.41529963636,11.41529963634,11.41529963634,11.41529963634,11.4152996364,11.4152996364,11.4152996364,11.4152996365,11.4152996365,11.4152996364,11.4152996367,11.415299636726,11.415299636726,11.41529963666,11.41529963665,11.415299637,11.415299637,11.4152996373,11.4152996373
"t82",2.4895421953,2.48954219535,2.48954219535,2.4895421953,1.581818938,0,0.1825763528,3.4317612493,3.4317612493,3.4317612496,3.4317612496,6.1826376266,6.1826376266,6.1826376259,6.18263762591,6.18263762591,6.1826376263,6.18263762631681,6.18263762631681,6.1826376263,6.1826376263,7.8595489627,7.859548963,7.8595489633,7.85954896332,7.85954896332,7.8595489632,7.8595489632,7.8595489632,7.8595489632,7.8595489632,7.8595489627,7.85954896345,7.85954896305,7.85954896295,7.85954896295,7.85954896295,7.85954896295,7.85954896295,7.85954896295,7.85954896275,7.85954896275,7.859548962754,7.859548962754,7.85954896275,7.8595489625,7.8595489625,7.85954896301,7.85954896301,7.85954896306,7.85954896306,7.85954896301,7.85954896301,7.85954896301,7.85954896251,7.85954896251,7.85954896301,7.8595489633,7.8595489628,11.41529963634,11.41529963634,11.41529963644,11.41529963643,11.41529963643,11.4152996361,11.415299636656,11.415299636656,11.4152996364,11.4152996364,11.41529963641,11.41529963641,11.4152996364,11.4152996364,11.4152996359,11.4152996359,11.4152996359,11.4152996359,11.4152996358,11.4152996358,11.4152996364,11.4152996364,11.41529963636,11.41529963634,11.41529963634,11.41529963634,11.4152996364,11.4152996364,11.4152996364,11.4152996365,11.4152996365,11.4152996364,11.4152996367,11.415299636726,11.415299636726,11.41529963666,11.41529963665,11.415299637,11.415299637,11.4152996373,11.4152996373
"t83",2.4895421953,2.48954219535,2.48954219535,2.4895421953,1.581818938,0.1825763528,0,3.4317612493,3.4317612493,3.4317612496,3.4317612496,6.1826376266,6.1826376266,6.1826376259,6.18263762591,6.18263762591,6.1826376263,6.18263762631681,6.18263762631681,6.1826376263,6.1826376263,7.8595489627,7.859548963,7.8595489633,7.85954896332,7.85954896332,7.8595489632,7.8595489632,7.8595489632,7.8595489632,7.8595489632,7.8595489627,7.85954896345,7.85954896305,7.85954896295,7.85954896295,7.85954896295,7.85954896295,7.85954896295,7.85954896295,7.85954896275,7.85954896275,7.859548962754,7.859548962754,7.85954896275,7.8595489625,7.8595489625,7.85954896301,7.85954896301,7.85954896306,7.85954896306,7.85954896301,7.85954896301,7.85954896301,7.85954896251,7.85954896251,7.85954896301,7.8595489633,7.8595489628,11.41529963634,11.41529963634,11.41529963644,11.41529963643,11.41529963643,11.4152996361,11.415299636656,11.415299636656,11.4152996364,11.4152996364,11.41529963641,11.41529963641,11.4152996364,11.4152996364,11.4152996359,11.4152996359,11.4152996359,11.4152996359,11.4152996358,11.4152996358,11.4152996364,11.4152996364,11.41529963636,11.41529963634,11.41529963634,11.41529963634,11.4152996364,11.4152996364,11.4152996364,11.4152996365,11.4152996365,11.4152996364,11.4152996367,11.415299636726,11.415299636726,11.41529963666,11.41529963665,11.415299637,11.415299637,11.4152996373,11.4152996373
"t65",3.4317612494,3.43176124945,3.43176124945,3.4317612494,3.4317612493,3.4317612493,3.4317612493,0,0.327244092,2.5119216063,2.5119216063,6.1826376263,6.1826376263,6.1826376256,6.18263762561,6.18263762561,6.182637626,6.18263762601681,6.18263762601681,6.182637626,6.182637626,7.8595489624,7.8595489627,7.859548963,7.85954896302,7.85954896302,7.8595489629,7.8595489629,7.8595489629,7.8595489629,7.8595489629,7.8595489624,7.85954896315,7.85954896275,7.85954896265,7.85954896265,7.85954896265,7.85954896265,7.85954896265,7.85954896265,7.85954896245,7.85954896245,7.859548962454,7.859548962454,7.85954896245,7.8595489622,7.8595489622,7.85954896271,7.85954896271,7.85954896276,7.85954896276,7.85954896271,7.85954896271,7.85954896271,7.85954896221,7.85954896221,7.85954896271,7.859548963,7.8595489625,11.41529963604,11.41529963604,11.41529963614,11.41529963613,11.41529963613,11.4152996358,11.415299636356,11.415299636356,11.4152996361,11.4152996361,11.41529963611,11.41529963611,11.4152996361,11.4152996361,11.4152996356,11.4152996356,11.4152996356,11.4152996356,11.4152996355,11.4152996355,11.4152996361,11.4152996361,11.41529963606,11.41529963604,11.41529963604,11.41529963604,11.4152996361,11.4152996361,11.4152996361,11.4152996362,11.4152996362,11.4152996361,11.4152996364,11.415299636426,11.415299636426,11.41529963636,11.41529963635,11.4152996367,11.4152996367,11.415299637,11.415299637
"t66",3.4317612494,3.43176124945,3.43176124945,3.4317612494,3.4317612493,3.4317612493,3.4317612493,0.327244092,0,2.5119216063,2.5119216063,6.1826376263,6.1826376263,6.1826376256,6.18263762561,6.18263762561,6.182637626,6.18263762601681,6.18263762601681,6.182637626,6.182637626,7.8595489624,7.8595489627,7.859548963,7.85954896302,7.85954896302,7.8595489629,7.8595489629,7.8595489629,7.8595489629,7.8595489629,7.8595489624,7.85954896315,7.85954896275,7.85954896265,7.85954896265,7.85954896265,7.85954896265,7.85954896265,7.85954896265,7.85954896245,7.85954896245,7.859548962454,7.859548962454,7.85954896245,7.8595489622,7.8595489622,7.85954896271,7.85954896271,7.85954896276,7.85954896276,7.85954896271,7.85954896271,7.85954896271,7.85954896221,7.85954896221,7.85954896271,7.859548963,7.8595489625,11.41529963604,11.41529963604,11.41529963614,11.41529963613,11.41529963613,11.4152996358,11.415299636356,11.415299636356,11.4152996361,11.4152996361,11.41529963611,11.41529963611,11.4152996361,11.4152996361,11.4152996356,11.4152996356,11.4152996356,11.4152996356,11.4152996355,11.4152996355,11.4152996361,11.4152996361,11.41529963606,11.41529963604,11.41529963604,11.41529963604,11.4152996361,11.4152996361,11.4152996361,11.4152996362,11.4152996362,11.4152996361,11.4152996364,11.415299636426,11.415299636426,11.41529963636,11.41529963635,11.4152996367,11.4152996367,11.415299637,11.415299637
"t21",3.4317612497,3.43176124975,3.43176124975,3.4317612497,3.4317612496,3.4317612496,3.4317612496,2.5119216063,2.5119216063,0,1.3409931352,6.1826376266,6.1826376266,6.1826376259,6.18263762591,6.18263762591,6.1826376263,6.18263762631681,6.18263762631681,6.1826376263,6.1826376263,7.8595489627,7.859548963,7.8595489633,7.85954896332,7.85954896332,7.8595489632,7.8595489632,7.8595489632,7.8595489632,7.8595489632,7.8595489627,7.85954896345,7.85954896305,7.85954896295,7.85954896295,7.85954896295,7.85954896295,7.85954896295,7.85954896295,7.85954896275,7.85954896275,7.859548962754,7.859548962754,7.85954896275,7.8595489625,7.8595489625,7.85954896301,7.85954896301,7.85954896306,7.85954896306,7.85954896301,7.85954896301,7.85954896301,7.85954896251,7.85954896251,7.85954896301,7.8595489633,7.8595489628,11.41529963634,11.41529963634,11.41529963644,11.41529963643,11.41529963643,11.4152996361,11.415299636656,11.415299636656,11.4152996364,11.4152996364,11.41529963641,11.41529963641,11.4152996364,11.4152996364,11.4152996359,11.4152996359,11.4152996359,11.4152996359,11.4152996358,11.4152996358,11.4152996364,11.4152996364,11.41529963636,11.41529963634,11.41529963634,11.41529963634,11.4152996364,11.4152996364,11.4152996364,11.4152996365,11.4152996365,11.4152996364,11.4152996367,11.415299636726,11.415299636726,11.41529963666,11.41529963665,11.415299637,11.415299637,11.4152996373,11.4152996373
